Product code	Product label	Turkey's imports from Israel-Value in 2001	Turkey's imports from Israel-Value in 2002	Turkey's imports from Israel-Value in 2003	Turkey's imports from Israel-Value in 2004	Turkey's imports from Israel-Value in 2005	Turkey's imports from Israel-Value in 2006	Turkey's imports from Israel-Value in 2007	Turkey's imports from Israel-Value in 2008	Turkey's imports from Israel-Value in 2009	Turkey's imports from Israel-Value in 2010	Turkey's imports from Israel-Value in 2011	Turkey's imports from Israel-Value in 2012	Turkey's imports from Israel-Value in 2013	Turkey's imports from Israel-Value in 2014	Turkey's imports from Israel-Value in 2015	Turkey's imports from Israel-Value in 2016	Turkey's imports from Israel-Value in 2017	Israel's exports to world- 	Israel's exports to world-Value in 2001	Israel's exports to world-Value in 2002	Israel's exports to world-Value in 2003	Israel's exports to world-Value in 2004	Israel's exports to world-Value in 2005	Israel's exports to world-Value in 2006	Israel's exports to world-Value in 2007	Israel's exports to world-Value in 2008	Israel's exports to world-Value in 2009	Israel's exports to world-Value in 2010	Israel's exports to world-Value in 2011	Israel's exports to world-Value in 2012	Israel's exports to world-Value in 2013	Israel's exports to world-Value in 2014	Israel's exports to world-Value in 2015	Israel's exports to world-Value in 2016	Israel's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
8426	"Ships' derricks; cranes, incl. cable cranes (excluding wheel-mounted cranes and vehicle cranes ..."	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0		556	152	495	2532	3500	2211	2438	1560	2070	40827	49142	25378	12830	12906	13592	1124	2132		50837	49077	47512	114935	98559	165479	274299	255363	188173	164583	174605	220142	328321	323232	433066	271208	132317	
8427	"Fork-lift trucks; other works trucks fitted with lifting or handling equipment (excluding straddle ..."	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0		787	446	166	659	1227	427	368	720	566	680	1212	1236	418	604	184	147	333		20198	55935	70514	107473	123934	159614	203369	188505	93093	150889	252977	232902	277095	291101	284818	302421	317421	
8450	"Household or laundry-type washing machines, incl. machines which both wash and dry; parts thereof"	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		10	20	12	53	165	12	107	70	42	58	346	31	48	44	15	148	55		36770	33485	48943	65727	67915	82774	89787	100320	108648	139524	202274	177908	182255	174873	146433	123365	122564	
8452	"Sewing machines (other than book-sewing machines of heading 8440); furniture, bases and covers ..."	2	78	11	29	2	0	0	0	0	0	0	0	0	0	0	0	0		5516	3564	3425	1522	2065	1320	3543	1177	886	912	348	204	307	243	304	269	761		53904	139035	201255	140676	137787	127441	147913	108625	58724	105296	131157	153317	137879	125509	96503	108063	116267	
8461	"Machine tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear ..."	8	149	13	21	58	2	4	0	10	0	0	0	0	0	2	0	0		2318	1374	438	1869	2765	3008	2352	1661	1081	3165	2051	2387	1404	776	1352	2185	1716		14426	16006	12887	28849	26568	38287	33709	31245	41175	28633	42635	38951	33262	43572	36352	48940	46855	
8508	"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		236	0	0	0	0	0	0	62	72	85	37	118	279	267	582	164	339		21252	0	0	0	0	0	93762	103299	80039	102493	136810	134031	194837	195886	155434	110218	136919	
8540	"Thermionic, cold cathode or photo-cathode valves and tubes, e.g. vacuum or vapour or gas filled ..."	0	69	19	25	6	205	2	3	2	2	355	268	0	3	1	3	0		14	70	29	52	607	550	1018	755	17879	7188	226	1623	1293	1196	378	3867	577		492853	769359	897260	1139526	708834	617075	269361	146247	51746	33194	22187	12305	10270	15432	21571	18252	15263	
8608	"Railway or tramway track fixtures and fittings (excluding sleepers of wood, concrete or steel, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	980	14	141	89	108	91	124	102	200	486	104	980	6718	892	3512	650		26002	5992	2086	2699	14613	39859	54126	26768	22370	39984	12950	6873	43232	37781	26310	13622	11324	
8704	"Motor vehicles for the transport of goods, incl. chassis with engine and cab"	240	6239	146	2654	224	1744	636	51	1043	1540	0	0	77	0	0	0	0		2527	2872	1379	6221	8853	14258	22476	16020	16101	11321	7393	21467	15201	25281	16815	9091	7137		201224	233162	843944	1872141	1593243	1144359	1089041	1168033	405141	784208	1279881	1069581	1088993	1132926	1323416	1153914	1291360	
8706	"Chassis fitted with engines, for tractors, motor vehicles for the transport of ten or more ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	191	9	303	2	25	3386	2051	655	99	0	37	0	0	11	0		1098	779	4455	3969	3727	1692	2542	5480	234	841	1967	425	10532	6456	1726	4977	3971	
8714	"Parts and accessories for motorcycles and bicycles and for carriages for disabled persons, ..."	2	0	13	1	0	0	0	0	0	2	0	0	0	1	0	0	0		566	413	598	531	2161	1867	1926	1725	1661	1460	1509	1475	1552	1915	2326	2594	3361		19643	19615	35148	66570	76052	72809	86992	102278	70972	113569	153930	147010	130889	141296	149232	130240	99240	
8903	"Yachts and other vessels for pleasure or sports; rowing boats and canoes"	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		35	26	26	5	1158	689	325	345	528	150	462	397	187	279	94	10	60		16957	17179	10045	7688	19613	26704	31537	28641	510062	38222	54642	19333	59449	27810	30736	33346	1754451	
9004	"Spectacles, goggles and the like, corrective, protective or other (excluding spectacles for ..."	0	0	0	1	0	0	0	0	2	0	0	0	39	0	0	0	0		731	722	1632	1942	1419	1095	1644	6023	21628	7865	7700	8126	14253	23877	26252	35744	26606		15074	16157	22522	32572	45563	53504	79078	91637	65624	85850	123577	128763	140100	155905	153419	146670	140067	
9010	"Apparatus and equipment for photographic or cinematographic laboratories, not elsewhere specified ..."	5	27	85	4	98	38	1	129	24	27	6	13	4	2	0	0	0		80946	48121	35467	7067	9150	991	751	2684	2117	1636	2520	3407	548	192	713	635	176		15857	20420	35854	53052	45644	24831	22164	18587	13167	11797	10684	9090	7476	7826	4593	3436	2866	
9112	"Clock and watch cases and parts thereof, n.e.s. (excluding for wrist-watches, pocket-watches ..."	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	3	0	3	0	445	3606	3116	0	0	0	0	0	0	5	0	0		41	105	97	112	155	188	127	158	35	137	95	189	175	268	151	211	105	
9114	"Clock or watch parts, n.e.s."	0	0	0	0	0	0	0	2	24	0	0	0	0	0	0	0	0		9	4	3	9	6	154	354	40	66	270	32	99	9196	16723	8509	5081	4237		576	1335	526	516	969	944	1209	1091	1009	1128	1440	1342	1608	1972	1530	1632	1522	
9203	"Keyboard pipe organs; harmoniums and similar keyboard instruments with free metal reeds (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	254	53	13	0	0	0	0	0	0	0	0	0	0	0	0		6	4	47	0	7	2	0	0	0	0	0	0	0	0	0	0	0	
9205	"Wind musical instruments "e.g. clarinets, trumpets, bagpipes, keyboard pipe organs, harmoniums ..."	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0		2388	195	97	88	49	107	45	323	159	121	409	319	171	368	265	39	27		335	581	717	1221	1420	1757	2242	3778	3239	3167	3502	3556	3617	3479	4316	5158	6652	
9208	"Musical boxes, fairground organs, mechanical street organs, mechanical singing birds, musical ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	17	0	0	10	3	29	148	78	173	151	224	154	319	374	500	522		153	278	271	359	289	430	398	351	319	534	859	592	651	615	783	630	1219	
9507	"Fishing rods, fish-hooks and other line fishing tackle n.e.s; fish landing nets, butterfly ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3	8	100	14	26	56	29	82	48	16	21	110	271	46	7	19	80		2795	2657	4167	6945	6370	7324	8103	10423	7014	12746	15280	14883	14896	17992	18254	16523	17324	
9609	"Pencils, crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' ..."	42	89	72	1	2	3	1	0	3	0	0	0	0	0	1	0	0		74	161	123	227	160	173	56	871	193	50	61	11	4	47	16	31	19		4692	7143	8874	10253	15153	16558	14509	17288	14561	18606	25639	18952	22637	23227	23420	45871	30433	
9615	"Combs, hair-slides and the like; hairpins; curling pins, curling grips, hair-curlers and the ..."	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	6	0		119	86	14	9	13	0	20	109	122	64	73	90	220	39	22	205	364		3788	5056	5383	7545	9858	9791	16169	36223	25120	27088	33079	26561	25582	25295	17283	16329	17207	
9617	"Vacuum flasks and other vacuum vessels, and parts thereof (excluding glass inners)"	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0		34	72	1	0	0	4	2	7	3	1	11	12	6	14	2	1	25		1893	2466	4442	5528	4838	6688	8493	9075	5206	8156	14520	14086	17043	13986	17024	18238	19420	
9705	"Collections and collector's pieces of zoological, botanical, mineralogical, anatomical, historical, ..."	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0		544	437	519	117	297	171	1264	40	1095	453	7454	1360	2849	346	555	440	2636		7514	82	523	196	324	286	1040	134	218	817	2534	3116	1069	616	862	1015	469	
8467	"Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric ..."	17	8	10	3	15	52	84	50	9	26	3	18	3	4	6	6	1		668	2447	1559	912	3482	1237	1172	1989	936	1412	1283	1088	1205	4434	1725	1581	2045		11026	42930	71485	112888	156174	172741	196096	196812	140022	232317	263397	264821	236182	242792	241979	228681	227877	
7609	"Aluminium tube or pipe fittings "e.g., couplings, elbows, sleeves""	4	32	39	48	108	103	92	0	1	2	0	2	2	1	1	0	1		1136	630	118	226	125	140	23	12	36	44	1	46	42	1043	2208	3346	71		643	718	744	1983	2384	2657	7890	5618	4568	6475	8451	8949	9168	10687	9071	7953	10811	
7613	"Aluminium containers for compressed or liquefied gas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1		15	116	150	189	543	242	19	106	185	57	2980	1335	541	251	1052	9863	8520		671	671	1083	1459	1495	1036	2186	3794	1474	2357	2408	2167	2289	3042	8055	4943	7534	
7104	"Precious and semi-precious stones, synthetic or reconstructed, whether or not worked or graded ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		2	0	39	6	24	13	89	41	93	290	63	52	178	360	279	796	2862		980	1263	1539	2770	2660	2884	3820	3067	2391	2813	3365	3663	4305	4156	2972	2231	2535	
0810	"Fresh strawberries, raspberries, blackberries, back, white or red currants, gooseberries and ..."	0	0	0	0	0	2	2	3	3	1	1	1	0	1	0	0	1		21578	26225	27333	0	33304	35913	46288	41294	43387	47351	62586	60731	70086	73640	47383	38668	39331		905	950	1050	2095	3369	3970	3785	2322	3521	2793	4526	3382	4859	3576	3721	5298	6754	
6103	"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ..."	0	6	3	13	0	0	0	62	27	3	0	0	0	0	0	0	1		2028	2926	4138	2196	1828	607	576	2038	716	282	265	212	181	1181	1650	2700	4034		2688	1707	2802	3217	4228	5773	8184	14545	13705	24437	23809	22276	30541	34391	35799	41947	44759	
3801	"Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		1	2	9	5	28	47	0	0	16	44	25	18	37	14	0	114	16		3111	3520	5494	6439	7908	10091	14667	18328	10200	15727	26013	18033	18374	20511	20932	19530	24944	
2938	"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other  ..."	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1		0	1	0	0	20	1	16	376	71	385	52	173	174	406	430	346	421		4242	3863	5622	5432	8357	13971	19633	26165	16798	21815	15779	10489	9588	7640	7371	6754	9929	
8545	"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite ..."	1	2	0	2	1	1	4	5	4	1	2	2	0	1	0	3	1		201	15	116	235	183	181	210	554	488	624	263	1614	2991	10489	25669	38800	25978		52844	60841	74674	88296	90526	120591	168113	186209	144342	172443	210324	213786	192405	164538	119137	110576	225002	
8527	"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with ..."	1	0	0	1	0	11	0	0	0	0	39	0	0	3	1	0	1		317374	304640	300274	290608	297407	246716	370530	357082	341742	397527	210434	173381	103403	56373	29129	30184	37718		50386	61356	99608	156082	178108	191091	187614	179397	135327	175374	185808	166217	148174	166055	157414	156916	115486	
7013	"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes ..."	6	1	1	0	6	0	6	9	5	16	0	0	0	3	0	0	1		3902	2528	2893	3870	2610	1362	980	2615	1421	1562	1687	1612	1217	815	443	1914	635		13509	17085	21366	34638	49760	73435	71942	78629	65808	85545	123005	75809	95999	77798	79732	85478	70408	
9017	"Drawing, marking-out or mathematical calculating instruments, e.g. drafting machines, pantographs, ..."	15	1802	4	7	0	104	19	4	2	2	0	0	3	5	0	3	1		2341	1440	1178	1354	4235	5410	5362	990	71	693	407	674	241	727	316	379	1659		11123	14370	12237	13415	14086	21355	22005	21628	12202	22100	26666	24791	33621	29846	26347	23476	27518	
8448	"Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447, e.g. dobbies, ..."	2	49	99	32	2	6	11	1	0	3	0	40	1	6	10	0	1		122	75	74	2133	918	250	195	664	711	1777	824	1134	451	948	1023	428	735		91190	155465	220955	226006	191996	181386	212733	155441	107694	156040	187256	182140	202176	211332	165348	170876	159902	
5606	"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock ..."	17	0	6	31	9	10	0	0	46	0	0	0	2	17	0	0	1		0	0	25	45	0	0	0	0	0	0	0	0	0	0	0	0	0		5861	5884	7576	7159	9283	8331	9711	11778	8009	13299	15903	15566	18157	24614	24166	21303	29835	
3904	"Polymers of vinyl chloride or of other halogenated olefins, in primary forms"	9547	7170	8421	125	487	395	7	3	28	0	0	0	0	0	0	3	1		45778	45845	31229	6284	2345	1148	1757	2655	3024	2200	488	273	256	605	738	1293	2590		133601	191847	267526	460939	570347	656451	842116	903835	604853	859942	1068273	917980	1116508	1021656	816485	705396	903420	
0713	"Dried leguminous vegetables, shelled, whether or not skinned or split"	26	0	0	17	30	0	36	0	0	0	86	0	0	28	0	0	1		381	177	103	0	319	492	653	779	369	285	192	395	165	221	163	239	714		64113	36985	14327	15201	58853	66880	78709	332831	207428	257844	282654	215283	260920	384320	370825	380383	439412	
9006	"Photographic cameras, photographic flashlight apparatus and flashbulbs (excluding discharge ..."	0	172	201	389	373	400	113	24	8	4	3	43	0	0	0	0	1		1541	2102	4492	5329	9383	13008	11241	21805	38567	29045	50045	41963	36174	30506	25834	22531	12317		7020	9956	13069	11908	14103	10961	7978	5121	4407	5737	6950	5284	6507	7859	7636	7127	8531	
8547	"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly ..."	445	55	39	15	3	22	8	15	1	0	0	0	0	0	2	0	1		3287	2942	2545	3124	4869	1881	2341	1942	2132	1512	1305	711	914	1438	311	119	352		41929	34276	35587	41973	41301	67848	93907	91583	63231	72122	83634	72672	83873	68636	72119	80158	95431	
7418	"Table, kitchen or other household articles, sanitary ware, and parts thereof, of copper; pot ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1		22	6	9	21	3	6	17	13279	945	1760	1364	1433	3426	5347	4209	5296	6546		269	525	548	515	919	629	2101	2327	1856	2470	5056	4101	6018	6660	6640	5095	5036	
7312	"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel (excluding ..."	5	0	0	0	0	11	0	9	0	47	0	0	0	0	0	8	1		2149	2551	1735	6706	8211	4242	6142	12970	5323	4567	5122	4951	7813	13127	9632	8608	4642		11100	11130	14116	17073	27825	32070	45955	55921	49159	55707	63034	55888	70622	88029	114475	67653	88222	
7015	"Clock or watch glasses and similar glasses, glasses for non-corrective or corrective spectacles, ..."	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1		0	0	23	66	14	19	14	28	10	11	26	22	2	24	134	20	40		1444	1911	1676	1604	2300	1714	1827	1869	1853	1387	1913	1397	1060	1579	1687	1233	1009	
2910	"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three-membered ring, and their ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1		2	25	0	0	0	0	19	4447	4462	4208	2191	17	40	54	11542	20188	23860		2728	3774	5017	4611	2274	1159	1619	2302	1284	1595	2608	3087	4599	5237	4123	3180	4150	
2836	"Carbonates; peroxocarbonates "percarbonates"; commercial ammonium carbonate containing ammonium ..."	0	0	0	0	12	31	172	204	123	284	271	198	332	206	54	0	1		87	36	13	22	64	156	160	482	655	578	1827	1469	2010	2037	1517	2327	2649		33939	49656	60614	70041	72120	78210	107272	130329	128949	114124	116652	112055	106731	114331	84445	97739	76997	
7009	"Glass mirrors, whether or not framed, incl. rear-view mirrors (excluding optical mirrors, optically ..."	131	69	51	177	276	517	54	9	13	1	0	0	0	2	3	5	1		97	109	32	96	33	97	156	159	210	4428	3359	22896	422	215	254	504	416		7382	10611	18132	32640	34198	40089	48102	52064	36053	51508	64755	57131	64141	72985	65269	58065	64948	
6112	"Track-suits, ski-suits and swimwear, knitted or crocheted"	33	1	45	171	194	35	326	197	31	0	0	0	0	15	0	0	1		42971	32803	29193	29703	31548	28082	20891	18840	3193	1678	891	843	1661	288	754	710	140		2859	1898	3853	7650	6621	8405	11048	16039	17947	24017	29686	24536	28216	30907	28904	31650	29170	
3918	"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; ..."	59	71	102	12	23	57	126	23	0	58	327	41	206	97	14	0	1		3768	3097	3303	3687	1561	2270	2779	4433	4297	5407	8462	7087	6786	8015	7414	9869	10506		13737	14651	19509	33094	41088	47038	56105	57089	41676	47788	58911	56946	72558	76273	69164	88605	88043	
9620	"Monopods, bipods, tripods and similar articles"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4257	
8303	"Armoured or reinforced safes, strongboxes and doors and safe deposit lockers for strongrooms, ..."	37	18	1	19	1	0	102	20	4	0	1	29	0	0	0	0	1		6224	6649	6363	9414	7716	7782	11849	9701	6151	4929	2753	1804	1329	1935	2076	1668	1488		1624	1202	1656	2224	2689	3905	3749	4603	3346	4885	4422	5717	6236	7372	6593	5300	3534	
6302	"Bedlinen, table linen, toilet linen and kitchen linen of all types of textile materials (excluding ..."	4	58	2	109	50	1	52	28	0	32	41	0	0	2	22	0	1		106865	106487	116909	132032	135891	136644	133065	127502	103406	101451	90923	64215	50494	40063	30337	24893	26859		3199	2996	5682	9970	14872	21380	22549	24731	21618	34611	59640	24030	26705	29097	23663	16608	16754	
4910	"Calendars of any kinds, printed, incl. calendars blocks"	0	2	1	0	1	1	5	0	9	0	1	1	2	1	1	3	1		386	1598	1462	712	903	719	815	334	299	445	897	274	517	401	495	290	233		647	847	1002	1069	951	1243	1275	1275	1151	1143	1174	1255	1182	1026	973	825	714	
1212	"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or ..."	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	1		1531	1124	2713	3563	2575	3443	4046	3981	4594	9629	9745	3041	9301	9150	7341	5186	4487		2081	3547	3910	3211	2540	4494	2380	1632	2040	1995	3571	6940	4938	8437	11613	7987	23950	
2402	"Cigars, cheroots, cigarillos and cigarettes of tobacco or of tobacco substitutes"	0	0	0	0	11	9	17	15	3	0	0	1	0	0	0	0	1		1086	596	381	315	833	403	362	9097	43	1	0	52	14	8	20	0	2		7	84	11	7	13	15	323	446	1581	1454	2926	326	1692	1339	1754	407	1088	
5807	"Labels, badges and similar articles, of textile materials, in the piece, in strips or cut to ..."	62	24	3	7	2	18	37	40	0	0	1	2	0	0	0	0	1		259	960	1646	1088	686	938	1694	1260	679	605	500	736	946	594	829	762	1462		9638	13595	15108	17735	17076	19177	23884	21423	18781	19653	20219	19674	19434	21772	18594	19907	18598	
7320	"Springs and leaves for springs, of iron or steel (excluding clock and watch springs, springs ..."	0	5	3	15	12	3	19	24	2	3	38	2	15	84	152	1	1		258	240	400	745	3627	3604	5808	17028	3143	3893	6418	5989	5827	5112	5216	5242	5607		12974	18755	24526	46143	50468	56852	79865	82444	59133	70218	87420	75457	85232	75316	79498	85614	83696	
7018	"Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass ..."	0	0	0	0	1	0	0	9	2	0	0	9	0	0	0	0	2		11	44	2	61	103	60	239	234	273	305	690	438	504	291	133	89	145		6758	9002	12657	22218	30723	32538	38714	38746	30108	36242	35736	34420	39158	36852	25306	25814	24782	
7209	"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, cold-rolled "cold-reduced", ..."	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2		35	0	35	198	27	36	27	3182	801	638	334	118	214	6	99	66	0		95041	168187	271406	579741	511156	616180	629852	721087	401099	502307	568766	491248	499944	494521	365284	354293	539824	
7612	"Casks, drums, cans, boxes and similar containers, incl. rigid or collapsible tubular containers, ..."	1	0	0	0	0	4	116	35	157	231	35	0	18	73	0	8	2		2875	2132	1590	1653	1368	659	1197	856	3796	4381	4653	5502	4792	3775	4349	3915	5059		2359	4412	5125	7743	8824	11586	13844	20289	19728	35787	41085	42413	53937	54713	51604	45347	33526	
8451	"Machinery (excluding of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing ..."	25	72	234	20	180	28	3	13	1	146	2	1	6	14	7	3	2		793	120	287	496	760	202	1427	1204	960	813	916	1231	307	404	2021	1184	167		97161	254608	302325	272387	298842	218338	199338	149816	82678	174191	211253	262530	249128	241504	196181	197288	202100	
4810	"Paper and paperboard, coated on one or both sides with kaolin "China clay" or other inorganic ..."	7	53	53	13	6	0	252	1446	627	666	70	0	1	10	8	17	2		38	26	55	905	145	109	437	190	193	235	391	1274	630	597	1510	172	250		142615	200354	260113	317445	377416	423712	584147	569897	512287	600850	689025	640682	712272	777643	622262	618048	715827	
4104	"Tanned or crust hides and skins of bovine "incl. buffalo" or equine animals, without hair on, ..."	3	0	0	0	0	12	0	5	0	0	0	0	0	0	0	21	2		307	0	0	0	0	0	0	66	19	46	14	11	6	6	16	10	72		53042	6811	6898	7669	6240	13350	37074	40087	17495	36647	64639	48104	64550	54836	37916	36535	31017	
2937	"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; ..."	0	0	0	8	0	122	0	0	21	46	72	128	404	75	1	4	2		54	0	0	59	0	0	1732	3642	5643	8727	5978	5393	7091	10641	9843	13746	17829		27903	34803	36116	47370	48270	42382	38800	41551	31308	37209	35347	30468	40173	27619	28965	26688	28921	
7306	"Tubes, pipes and hollow profiles "e.g., open seam or welded, riveted or similarly closed", ..."	0	6	89	48	10	9	10	19	0	3	5	1	2	2	0	0	2		566	90	863	621	2741	2287	1503	8625	5433	8598	10896	1101	1422	3058	6246	2499	731		24393	50241	47309	79779	114731	155398	257709	250928	157776	176423	234721	249134	314156	243694	213313	192710	220077	
6809	"Articles of plaster or of compositions based on plaster (excluding plaster bandages for straightening ..."	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2		584	2690	3841	2326	2242	6177	4411	3705	761	522	270	386	148	593	342	63	409		684	277	507	1697	973	1146	6160	9136	4532	5359	7359	10724	26714	20846	18424	12852	7659	
2839	"Silicates; commercial alkali metal silicates (excluding inorganic or organic compounds of mercury)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		0	21	113	160	53	0	61	0	0	169	4	16	96	419	140	0	79		1151	1425	1840	2580	3581	3955	4767	6073	7095	8344	9272	9783	14841	11929	9415	10024	14662	
3209	"Paints and varnishes, incl. enamels and lacquers, based on synthetic polymers or chemically ..."	0	0	0	0	13	59	2	17	9	16	11	15	20	15	51	16	2		365	666	285	659	789	1336	2983	6096	5472	5316	6525	7073	5437	5233	3398	2963	2532		16783	26734	35756	43449	56509	67964	85818	91519	69415	78228	92965	93086	106986	108078	95225	87887	93971	
8546	"Electrical insulators of any material (excluding insulating fittings)"	1	45	16	0	4	6	52	0	0	0	0	0	1	0	0	0	2		108	6	4	52	120	732	153	272	1155	335	100	324	641	123	189	536	210		14618	11777	11355	12520	14783	14713	19529	44681	37398	38713	56840	56851	59139	59219	53105	45897	44896	
2922	"Oxygen-function amino-compounds"	0	0	27	58	58	396	1218	1717	1384	1923	2298	1235	517	408	300	363	2		42364	55626	81830	222923	77056	59717	45308	59410	51943	49695	56954	61895	52072	46191	48259	39041	32063		49772	59702	72276	86543	93329	106305	130879	171978	140328	177222	185731	146007	162998	152254	162635	160148	183930	
2924	"Carboxyamide-function compounds; amide-function compounds of carbonic acid"	161	81	3	2	1	61	93	6	22	87	50	2	3	1	2	2	3		23494	23717	24719	30222	11769	13147	15278	15008	8496	17682	34209	33908	24444	16156	19408	31506	32644		21027	23475	28930	29462	28758	36055	36567	45206	41008	41445	49480	52715	49591	54575	48114	44803	60409	
6109	"T-shirts, singlets and other vests, knitted or crocheted"	9	9	20	122	111	478	299	428	171	64	10	141	21	59	88	23	3		39312	33530	26438	36917	36500	33048	15564	24786	20860	18887	13538	14881	7032	4615	4761	9050	11991		15225	21004	32758	46098	53011	76634	101865	145938	133296	166159	194208	127569	168520	186262	163657	166827	159260	
3407	"Modelling pastes, incl. those put up for children's amusement; preparations known as "dental ..."	0	15	40	27	71	43	2	5	1	20	0	6	0	3	5	3	3		474	386	732	97	43	80	4	290	396	130	60	27	0	224	137	1	11		934	1442	2399	3481	4229	6089	7284	11637	8689	9527	29848	27744	27712	22782	18623	19158	14784	
