Product code	Product label	Turkey's imports from Malaysia-Value in 2001	Turkey's imports from Malaysia-Value in 2002	Turkey's imports from Malaysia-Value in 2003	Turkey's imports from Malaysia-Value in 2004	Turkey's imports from Malaysia-Value in 2005	Turkey's imports from Malaysia-Value in 2006	Turkey's imports from Malaysia-Value in 2007	Turkey's imports from Malaysia-Value in 2008	Turkey's imports from Malaysia-Value in 2009	Turkey's imports from Malaysia-Value in 2010	Turkey's imports from Malaysia-Value in 2011	Turkey's imports from Malaysia-Value in 2012	Turkey's imports from Malaysia-Value in 2013	Turkey's imports from Malaysia-Value in 2014	Turkey's imports from Malaysia-Value in 2015	Turkey's imports from Malaysia-Value in 2016	Turkey's imports from Malaysia-Value in 2017	Malaysia's exports to world- 	Malaysia's exports to world-Value in 2001	Malaysia's exports to world-Value in 2002	Malaysia's exports to world-Value in 2003	Malaysia's exports to world-Value in 2004	Malaysia's exports to world-Value in 2005	Malaysia's exports to world-Value in 2006	Malaysia's exports to world-Value in 2007	Malaysia's exports to world-Value in 2008	Malaysia's exports to world-Value in 2009	Malaysia's exports to world-Value in 2010	Malaysia's exports to world-Value in 2011	Malaysia's exports to world-Value in 2012	Malaysia's exports to world-Value in 2013	Malaysia's exports to world-Value in 2014	Malaysia's exports to world-Value in 2015	Malaysia's exports to world-Value in 2016	Malaysia's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2522	"Quicklime, slaked lime and hydraulic lime (excluding pure calcium oxide and calcium hydroxide)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2915	5213	6150	6300	9265	16246	31387	29321	28716	39433	42358	42921	44415	46328	32338	32999	45959		30	59	32	59	70	194	184	251	215	302	486	617	977	904	974	1258	1544	
2524	"Asbestos (excluding products made from asbestos)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		53	8	0	1	21	12	0	5	0	0	0	0	0	21	0	0	0		3298	3891	4265	3970	3873	2757	1331	392	0	0	0	0	0	0	0	0	0	
2530	"Vermiculite, perlite and other mineral substances, n.e.s."	0	0	0	0	0	0	0	0	68	0	0	0	0	2	0	1	0		489	421	1080	760	1021	1030	1192	1636	677	13057	25381	20988	18334	17479	17740	18921	19787		12927	15563	16866	26698	38784	41787	39941	34970	27892	40508	65313	65224	47065	41821	39101	31479	40103	
2602	"Manganese ores and concentrates, incl. ferruginous manganese ores and concentrates, with a ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2	7	0	669	442	124	1771	19567	23534	32500	30692	45720	55190	40774	28900	34098	23044		60	55	110	70	143	209	279	1589	472	550	764	503	475	410	341	249	335	
2610	"Chromium ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9	0	7	0	0	0	0	0	0	92	213	302	85	638	331	207	490		6933	3615	6528	6886	17937	15173	21410	37216	33557	29954	39022	56847	47418	34145	34860	25425	52532	
2612	"Uranium or thorium ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		229	251	295	154	85	238	1369	209	109	832	2775	758	506	617	1675	447	914		0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	
2709	"Petroleum oils and oils obtained from bituminous minerals, crude"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2999029	3113639	4184312	6019141	8059955	8886013	9762385	13179410	7265363	9646131	10760273	10440086	10220769	10518325	6852851	5653369	6915798		3877953	4087775	4776536	6091544	8649477	10706466	11784210	0	0	0	0	0	0	0	0	0	0	
2801	"Fluorine, chlorine, bromine and iodine"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		486	1310	326	825	855	1185	536	854	1397	2048	2358	2111	1281	1241	904	1104	887		179	354	676	1008	1334	1110	1415	1271	1036	776	651	693	465	387	442	326	273	
2807	"Sulphuric acid; oleum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		788	1244	2118	3232	3431	3031	3342	8253	4534	5624	6626	7036	6980	7655	8301	5719	7434		7045	10402	10476	18266	7906	9473	13797	24802	7491	17191	63924	30388	24091	15087	23896	18102	21324	
2816	"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0		3	6	44	47	15	8270	32	33	18	17	1925	129	37	29	55	48	95		458	615	732	881	729	1014	1820	1318	1715	1720	2369	2079	2196	2858	3121	3532	2243	
2828	"Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		331	614	616	1052	548	619	763	1691	2008	1488	1928	2595	2763	2501	946	814	1077		4411	1348	937	1494	2160	1879	1946	2392	3038	2481	1967	2122	2146	2078	2044	2198	1779	
2841	"Salts of oxometallic or peroxometallic acids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		179	279	184	341	256	448	929	2458	331	329	370	260	354	1943	4259	3634	4324		851	1268	1781	3600	9363	8067	4746	5173	3986	7670	7665	9447	11136	9772	9056	8787	9776	
2843	"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		56	146	4	36	87	226	299	1036	361	481	581	61	8960	443	46	165	1483		1848	2083	1927	3057	3590	6312	7082	7968	5213	7999	7919	10635	10215	9600	9701	19290	19817	
2852	"Compounds, inorganic or organic, of mercury, whether or not chemically defined (excluding amalgams)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	37	6	15	10	4	0	45	42	437		0	0	0	0	0	0	58	133	94	107	106	155	186	141	105	173	124	
2909	"Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols, alcohol peroxides, ether peroxide, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		105032	118658	155627	143578	193397	85352	115916	94852	122501	211555	220346	165926	182649	201475	113007	207783	53393		13314	16946	23249	33995	38823	48322	59513	192825	145435	132633	230123	217266	214269	183159	166396	143772	179035	
2911	"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4	2	0	19	264	74	42	116	35	7	0	0	19	54	0	4	13		531	1018	164	464	440	466	180	228	150	280	465	318	800	846	698	767	768	
0102	"Live bovine animals"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		101	38	128	0	2631	690	131	3	0	4	1	70	39	53	68	39	3458		830	0	3279	0	3854	1166	6625	16418	13307	273755	848736	775413	300758	110333	298797	587384	1159912	
0401	"Milk and cream, not concentrated nor containing added sugar or other sweetening matter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9210	5293	4689	4741	3932	6256	6415	18707	10896	19532	11763	14713	20788	4011	4733	2640	5034		14	69	122	197	266	40	172	517	527	132	396	884	1574	2428	1566	1351	1788	
0511	"Animal products n.e.s.; dead animals of all types, unfit for human consumption"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1337	657	578	437	490	1069	565	701	888	899	1729	1166	5735	164	167	608	1209		1393	1372	2408	3219	6103	6257	11250	9334	9547	11056	16205	14829	9254	16874	17196	20806	24208	
0709	"Other vegetables, fresh or chilled (excluding potatoes, tomatoes, alliaceous vegetables, edible ..."	0	0	0	0	0	0	0	507	0	0	0	0	0	0	0	0	0		22287	21399	21575	21864	27345	30870	36594	39350	37952	46584	47761	42076	47110	48287	45905	50914	53100		30	52	141	240	389	472	968	3007	1910	1388	2458	2217	2891	2597	1887	1690	1315	
3001	"Dried glands and other organs for organo-therapeutic uses, whether or not powdered; extracts ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		176	253	128	128	49	8	3	56	144	158	0	25	116	84	351	132	278		5973	6286	8641	9279	12462	15806	18234	12340	13794	15624	17047	19071	24645	24614	24204	29500	30449	
3103	"Mineral or chemical phosphatic fertilisers (excluding those in tablets or similar forms, or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		373	269	93	241	577	1362	1267	6071	1506	1035	835	1265	1868	4139	3812	3210	3470		3057	1369	3198	6045	4876	8213	9270	17813	1961	3498	6559	4000	2234	7276	10054	15307	4963	
3211	"Prepared driers"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		319	352	213	701	395	929	864	1696	1121	1660	1827	1700	2175	2900	2847	2395	2430		307	487	129	131	209	317	481	1310	1743	1547	2281	1501	1376	1485	1076	778	839	
3213	"Artist's, student's or signboard painter's colours, modifying tints, amusement colours and ..."	1	0	0	0	0	11	0	1	0	0	1	0	0	4	12	0	0		964	551	562	681	657	699	954	1789	869	1077	1152	974	812	598	851	1501	1289		1386	2443	2999	3464	4090	4954	4555	5376	4011	5072	5863	4884	5641	5001	4500	4324	4333	
3301	"Essential oils, whether or not terpeneless, incl. concretes and absolutes; resinoids; extracted ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1350	560	1404	3656	4198	5712	2080	871	974	2096	2435	1466	2006	2427	2295	4284	5996		3356	5305	5891	7735	8479	10089	11369	13644	11219	12155	19477	18048	19282	23263	26727	27398	36394	
3501	"Casein, caseinates and other casein derivatives; casein glues (excluding those packaged as ..."	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	2	0		277	176	218	500	430	533	716	731	835	1009	1150	1057	1174	2056	1053	482	222		3081	2394	3998	6526	6364	8373	13889	12797	9990	22810	9796	7719	9816	16848	10040	5926	5662	
3603	"Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		105	364	186	1149	2093	3373	3394	3189	5544	4733	4979	4454	7181	6319	3421	4417	5037		3151	4522	2621	3316	5969	8226	14428	14911	14473	20020	29523	30683	32565	34913	25532	25165	29994	
3605	"Matches (excluding pyrotechnic articles of heading 3604)"	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0		383	563	471	981	433	716	625	925	453	542	426	463	356	92	491	314	404		83	237	213	301	353	537	1112	1816	2564	331	330	229	388	214	217	206	251	
3801	"Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		185	204	331	424	291	939	1239	743	1185	3486	10204	9077	9255	16793	24251	14559	33261		3111	3520	5494	6439	7908	10091	14667	18328	10200	15727	26013	18033	18374	20511	20932	19530	24944	
4007	"Vulcanised rubber thread and cord (excluding ungimped single thread with a diameter of > 5 ..."	1551	3280	3110	1719	878	245	125	113	41	49	0	1	0	0	3	0	0		100594	103102	122473	145796	151653	203425	210228	200402	200744	244208	277200	213168	182473	136172	132426	125451	159611		3571	5702	6383	7664	8403	10099	9218	10331	9629	16062	16537	16361	14114	10363	8455	6947	9907	
4109	"Patent leather and patent laminated leather; metallized leather (excluding lacquered or metallized ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4114	"Chamois leather, incl. combination chamois leather (excluding glacé-tanned leather subsequently ..."	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0		0	117	51	409	190	266	204	157	341	65	2240	184	406	757	157	120	2		0	954	1139	2584	2030	3832	4409	3971	1323	1284	2510	3599	4176	4591	2227	2245	3436	
4502	"Natural cork, debacked or roughly squared, or in square or rectangular blocks, plates, sheets ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2	0	4	0	0	13	6	0	6	0	5	3	6	32	8		8	38	47	27	5	84	32	12	9	4	8	11	4	0	17	6	20	
4601	"Plaits and similar products of plaiting materials, whether or not assembled into strips; plaiting ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		425	12	46	54	80	95	160	485	346	356	436	331	300	819	563	609	474		637	1184	2679	3544	3664	4505	3682	4211	2847	3558	4841	2311	2708	1937	1736	1462	1445	
4701	"Mechanical wood pulp, not chemically treated"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		46	208	27	693	0	0	3	0	0	108	0	7	0	14	0	8	0		691	1557	1470	819	4482	2039	7400	5425	249	1707	1938	120	239	505	1751	3326	6741	
4705	"Wood pulp obtained by a combination of mechanical and chemical pulping processes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	53	634	1637	2447	3121	1102	470	94	59	12	0	0	0	0		3464	1543	528	437	508	0	23	0	317	3781	7124	6399	1696	967	1370	1782	894	
4204	"Articles for technical use, of leather or composition leather"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6	18	19	80	185	117	63	6	0	0	0	0	0	0	0	0	0		125	127	124	157	467	159	0	0	0	0	0	0	0	0	0	0	0	
4807	"Composite paper and paperboard "made by sticking flat layers of paper or paperboard together ..."	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0		289	380	1531	1286	1441	468	3027	6185	3945	5456	5226	2537	2288	2269	1871	1651	1956		1237	2199	5036	8898	11670	9168	9664	10419	6824	9804	11741	11290	13750	13358	12124	10179	13850	
5212	"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		612	707	538	274	464	321	111	1551	1036	221	1292	916	1141	890	1048	1139	1447		1851	8392	6157	9246	10339	10521	15124	10879	7556	9562	10012	8024	5616	6360	5795	5623	5012	
5309	"Woven fabrics of flax"	88	124	278	49	87	0	0	0	0	0	0	0	0	0	0	0	0		3	4	27	65	21	202	301	199	11	0	0	0	384	461	2	33	6		20224	28802	46849	64362	70247	66428	58006	44229	25845	26902	31152	34190	36720	29815	20794	18953	20483	
5310	"Woven fabrics of jute or of other textile bast fibres of heading 5303"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13	6	6	118	0	103	0	0	0	0	0	0	494	13	245	99	107		2866	3533	3227	2699	2420	3255	3204	3252	1458	3535	5234	5942	2792	2889	2030	3486	3008	
5203	"Cotton, carded or combed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		981	1226	979	229	103	490	85	10609	12560	30932	2016	2640	1023	9	8	79	7		116	287	640	385	158	689	102	79	167	809	361	51	471	591	773	212	333	
5511	"Yarn of man-made staple fibres, put up for retail sale (excluding sewing thread)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		78	414	2138	1040	202	51	126	141	17	11	18	22	12	602	394	364	592		597	642	462	1292	879	1147	590	858	952	1050	1136	1549	1302	2713	1373	779	336	
5705	"Carpets and other textile floor coverings, whether or not made up (excluding knotted, woven ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3950	6034	5743	4982	3747	3615	7722	7836	7704	7622	8607	8564	7532	3620	2641	1569	2440		885	919	1511	2088	2818	3235	4559	4858	3291	3761	5191	2985	5801	4498	4314	4367	4007	
5804	"Tulles and other net fabrics (excluding woven, knitted or crocheted fabrics); lace in the piece, ..."	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0		610	199	65	244	308	361	441	304	74	197	223	508	144	31	226	317	95		2272	3972	4870	4854	8047	8541	6351	6807	4920	5802	8619	8277	9949	12019	8381	7673	4751	
5810	"Embroidery on a textile fabric ground, in the piece, in strips or in motifs"	0	64	0	0	0	0	2	0	0	0	15	0	0	0	0	0	0		991	1380	1061	1495	1138	1884	1098	710	489	448	213	345	317	261	326	371	345		2305	3355	5400	6984	18242	41695	43982	46914	22637	28701	30306	42327	54279	73743	65102	63574	76123	
5908	"Textile wicks, woven, plaited or knitted, for lamps, stoves, lighters, candles or the like; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		109	117	149	59	91	1661	105	18	74	194	95	170	123	188	85	79	100		109	230	275	232	248	249	201	116	297	294	57	117	254	114	103	138	59	
5507	"Artificial staple fibres, carded, combed or otherwise processed for spinning"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11	41	3	13	0	0	0	3	0	2	0	48	68	0	0	0	18		1529	2873	2628	1789	1911	2045	2631	2955	951	2377	1565	1295	1537	2217	1142	1390	899	
6301	"Blankets and travelling rugs of all types of textile materials (excluding table covers, bedspreads ..."	0	0	1548	1767	0	3	0	1	0	0	6	0	0	0	0	0	0		423	3262	2537	2032	2163	1799	2912	1249	882	662	1878	2070	3354	3396	1340	2060	3130		3262	3998	3745	4014	3852	3792	2670	3002	2455	3726	4293	5966	7231	4257	4709	3714	2629	
6308	"Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		32	19	114	651	626	826	1148	1587	1342	1144	1441	2049	2070	1678	1661	2222	1946		28	23	44	147	152	142	215	360	227	253	246	297	237	452	170	213	192	
6405	"Footwear with outer soles of rubber or plastics, with uppers other than rubber, plastics, leather ..."	0	125	123	37	13	0	0	6	0	0	0	0	0	1	0	0	0		18655	19456	30919	60501	25834	32275	43653	57329	43609	35084	30972	29455	24046	20805	17268	17647	13213		3383	3998	8439	11389	7052	7913	8684	12747	9767	14759	17889	21586	34491	29567	4666	3223	3573	
6702	"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ..."	1	0	65	8	0	0	0	0	0	0	0	0	0	0	0	0	0		330	318	503	1796	637	593	409	363	480	427	513	452	1521	856	536	921	1113		6126	7464	11306	15307	15784	21329	30569	28211	21611	26026	31736	26860	27517	33679	33615	31673	23781	
6804	"Millstones, grindstones, grinding wheels and the like, without frameworks, for milling, grinding, ..."	0	0	2	0	0	0	0	0	9	0	0	1	4	0	0	0	0		1345	1507	2720	2108	4565	1954	2110	2529	4502	3443	2936	3383	2944	3897	4199	3552	3574		10425	13070	16514	23966	26116	28939	43968	43260	23030	40755	56644	60139	65910	70280	70788	70023	68477	
7008	"Multiple-walled insulating units of glass"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		26	333	158	46	33	1185	800	124	567	742	1979	427	651	529	492	364	358		1739	2504	6097	4383	3349	2139	3046	3049	721	5490	4006	2357	2296	2481	707	1155	1671	
7011	"Glass envelopes, incl. bulbs and tubes, open, and glass parts thereof, without fittings, for ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		167745	231964	190210	180077	136862	122267	110643	215825	169095	133075	155475	72034	48196	41239	18106	1107	189		1125	2970	357	3365	14419	6633	1058	1430	404	554	697	956	1119	874	710	364	682	
7102	"Diamonds, whether or not worked, but not mounted or set (excluding unmounted stones for pick-up ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10591	7068	6719	13116	19198	12981	11912	19855	28525	20448	46683	49484	52670	55029	27556	6695	7646		2262	4374	7711	15684	25412	23424	32991	27540	11076	26828	30583	24645	19599	38082	56125	80749	77404	
7118	"Coin, incl. legal tender (excluding medals, jewellery made from coins, collectors' items of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		181	0	0	1069	0	127	70	3	74	59	300	69	0	6	1322	1	2		0	0	0	0	6	0	6	1	1	3	0	2	1	5	1	0	0	
7216	"Angles, shapes and sections of iron or non-alloy steel, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8896	5096	8093	10306	13673	17494	21883	32195	21254	22265	29692	23285	21711	18845	31205	24953	27497		25720	49285	56038	124418	181310	245124	442948	317772	152648	209524	335934	363192	376086	252735	256389	251841	178180	
7218	"Stainless steel in ingots or other primary forms (excluding remelting scrap ingots and products ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		461	773	535	369	714	277	2554	771	205	1021	2291	4379	15645	14314	14107	11816	5358		49	46	82	659	546	389	899	1882	472	685	1108	1179	1781	1792	724	345	363	
7322	"Radiators for central heating, non-electrically heated, and parts thereof, of iron or steel; ..."	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0		373	1015	1154	774	1102	2288	2891	6884	8946	6355	7273	10715	8454	8038	7500	7398	6184		7167	5124	5672	10437	10614	17609	17970	17339	15331	15083	22476	22238	25806	23285	20513	15491	17673	
7402	"Copper, unrefined; copper anodes for electrolytic refining"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10	140	31	0	140	2	16	143	36	133	11	0	26	0	2	28	0		22464	11624	225	95737	213536	391159	252968	319030	28678	43732	36541	21590	3384	271	5453	5315	78	
7404	"Waste and scrap, of copper (excluding ingots or other similar unwrought shapes, of remelted ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21932	26872	28577	46194	13281	71229	76655	57286	45536	82372	93173	55131	48433	49159	22523	38751	43680		7170	8760	41489	80336	29229	34884	17301	6011	3976	25115	44063	23015	17780	56024	43785	72101	116500	
8006	"Tin tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30	5	121	81	0	0	73	0	0	0	0	0	0	0	0	0	0		0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	
8102	"Molybdenum and articles thereof, n.e.s.; molybdenum waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		83	26	35	14	172	93	86	319	346	352	151	282	350	2374	2500	3641	2761		180	265	214	581	571	985	1217	7162	1002	1571	2225	1996	1581	1308	1901	1343	1364	
8104	"Magnesium and articles thereof, n.e.s.; magnesium waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0		464	30	151	31	228	2759	5742	8163	7513	8993	20081	17240	15136	18685	12382	9222	9441		3580	3764	4616	7655	16461	12967	20691	42590	17789	33742	35964	33880	40821	31566	31847	21906	33167	
8106	"Bismuth and articles thereof, n.e.s.; bismuth waste and scrap (excluding ash and residues containing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15	32	57	2	0	0	0	0	4	18	1188	0	361	0	0	0	0		34	40	52	91	88	231	616	659	435	269	578	237	365	273	172	283	131	
8306	"Bells, gongs and the like, non-electric, of base metal (excluding musical instruments); statuettes ..."	0	0	2	0	0	0	13	10	0	1	1	11	11	10	0	0	0		1073	2362	1332	3223	2178	3068	8831	14019	9936	27275	18487	12302	14166	14165	16497	11011	16890		1615	1975	2227	2912	4068	4904	5858	7800	5045	9434	13409	11663	14998	14476	13352	12037	9471	
8403	"Central heating boilers, non-electric; parts thereof (excluding vapour generating boilers and ..."	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		743	895	766	2114	4098	7070	1666	2551	3143	12074	4886	7601	5727	2978	2018	2075	1224		52435	71598	121021	169301	213620	296069	251838	271039	157481	183498	267531	235012	207674	171739	143052	131451	145554	
8405	"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators ..."	0	9	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0		2350	1805	3488	2438	11400	4389	4967	6701	9095	6572	5500	6350	3700	10117	3685	10149	4389		125438	23690	3014	12550	16921	10667	21980	41655	14621	17711	29108	16127	16846	18532	16821	21104	25370	
8408	"Compression-ignition internal combustion piston engine "diesel or semi-diesel engine""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0		8566	7776	10129	21872	24584	33468	40528	35867	41605	33896	44504	35461	42898	34859	33908	28273	31132		301109	489022	840172	1419928	1806844	2152866	2707440	2881491	1519465	2088211	2662027	2053930	2275790	2278151	2264919	2274270	2424973	
8410	"Hydraulic turbines, water wheels, and regulators therefor (excluding hydraulic power engines ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		206	818	8083	1351	268	5224	1235	1234	3664	6838	4926	3009	5262	3182	531	553	303		15374	22977	24300	37478	9014	20780	50488	101625	144415	191138	186414	158474	163489	150354	93056	71083	18916	
8417	"Industrial or laboratory furnaces and ovens, non-electric, incl. incinerators (excluding drying ..."	0	0	0	326	0	0	0	0	0	11	163	626	1536	54	25	150	0		8877	6227	6976	6784	6105	4590	3713	4973	2493	6209	5911	11400	9901	11847	8597	6110	9096		30396	33497	50444	49159	70369	112104	163634	152539	97856	58114	126598	108310	202673	105020	91426	249609	98118	
8433	"Harvesting or threshing machinery, incl. straw or fodder balers; grass or hay mowers; machines ..."	0	0	0	0	0	1	0	0	21	187	11	260	13	0	55	0	0		2495	701	3109	2155	2717	3167	1762	2999	3017	5093	5983	6753	7991	7539	36538	37137	17444		28042	17700	27231	91593	175846	224952	185916	110035	73252	122240	216888	220052	308324	196575	188104	176419	171054	
8435	"Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1147	175	681	496	6227	4868	2003	3848	2417	8047	1968	1882	10706	11572	8230	5949	10254		1323	2790	1329	2703	6324	11053	10150	4061	3044	5662	2184	6988	9322	6387	5288	8711	3862	
7001	"Cullet and other waste and scrap of glass; glass in the mass (excluding glass in the form of ..."	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0		388	362	226	532	172	304	321	1834	1539	2563	4929	2954	2600	1890	28423	1691	5931		2	3	2	1	13	129	0	372	217	446	46	154	797	346	263	468	730	
8603	"Self-propelled railway or tramway coaches, vans and trucks (excluding those of heading 8604)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30	38	12	0	6	661	14	36	8	66	103	7540	19126	5946	248	162	0		59324	3822	95174	31054	543	555	38074	199294	642286	388978	546301	361734	264576	313223	139523	262381	311705	
8605	"Railway or tramway passenger coaches, luggage vans, post office coaches and other special purpose ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2	0	0	17	0	0	0	4	0	0	0	0	1086	0	459		0	0	237	1434	288	294	50	1762	244	218	258	28	90	0	20	65	2372	
8702	"Motor vehicles for the transport of >= 10 persons, incl. driver"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3485	1058	435	5012	15431	28956	24289	12458	9807	14858	24803	31777	42023	29816	104362	119718	143442		32279	24877	37386	66688	103390	257924	248608	320658	207086	166638	266514	261081	249108	268831	253092	186208	116557	
