Product code	Product label	Turkey's imports from United Arab Emirates-Value in 2001	Turkey's imports from United Arab Emirates-Value in 2002	Turkey's imports from United Arab Emirates-Value in 2003	Turkey's imports from United Arab Emirates-Value in 2004	Turkey's imports from United Arab Emirates-Value in 2005	Turkey's imports from United Arab Emirates-Value in 2006	Turkey's imports from United Arab Emirates-Value in 2007	Turkey's imports from United Arab Emirates-Value in 2008	Turkey's imports from United Arab Emirates-Value in 2009	Turkey's imports from United Arab Emirates-Value in 2010	Turkey's imports from United Arab Emirates-Value in 2011	Turkey's imports from United Arab Emirates-Value in 2012	Turkey's imports from United Arab Emirates-Value in 2013	Turkey's imports from United Arab Emirates-Value in 2014	Turkey's imports from United Arab Emirates-Value in 2015	Turkey's imports from United Arab Emirates-Value in 2016	Turkey's imports from United Arab Emirates-Value in 2017	United Arab Emirates's exports to world- 	United Arab Emirates's exports to world-Value in 2001	United Arab Emirates's exports to world-Value in 2002	United Arab Emirates's exports to world-Value in 2003	United Arab Emirates's exports to world-Value in 2004	United Arab Emirates's exports to world-Value in 2005	United Arab Emirates's exports to world-Value in 2006	United Arab Emirates's exports to world-Value in 2007	United Arab Emirates's exports to world-Value in 2008	United Arab Emirates's exports to world-Value in 2009	United Arab Emirates's exports to world-Value in 2010	United Arab Emirates's exports to world-Value in 2011	United Arab Emirates's exports to world-Value in 2012	United Arab Emirates's exports to world-Value in 2013	United Arab Emirates's exports to world-Value in 2014	United Arab Emirates's exports to world-Value in 2015	United Arab Emirates's exports to world-Value in 2016	United Arab Emirates's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
5112	"Woven fabrics of combed wool or of combed fine animal hair (excluding fabrics for technical ..."	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0						2710		1017	1636				3540	4169	5779	6892	9243	530		54777	70557	98813	156134	153560	141294	161460	162995	101617	110891	145120	115705	91730	95518	87496	70048	74985	
4112	"Leather further prepared after tanning or crusting "incl. parchment-dressed leather", of sheep ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1020		705	453				226	556	149	448	229	131		0	69417	61720	70588	64905	81217	95484	94799	60471	73350	71798	61953	64714	57367	33173	25073	22244	
5304	"Sisal and other textile fibres of the genus Agave, raw or processed, but not spun; tow and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						82		4	0				0	0	0	0	0			233	282	269	524	259	387	0	0	0	0	0	0	0	0	0	0	0	
5512	"Woven fabrics containing >= 85% synthetic staple fibres by weight"	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0						16279		12604	12331				14687	17147	16440	21123	15677	5144		5245	6675	5130	6815	22456	10200	21761	20073	15626	24360	27774	21317	29415	40384	40345	28403	38468	
5515	"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, other ..."	0	0	0	0	0	0	0	0	0	4	0	0	43	13	185	92	0						52344		51416	38953				98313	70405	81725	79959	80757	9638		39471	84814	81109	91705	76393	88637	102322	99851	101692	144183	139121	114691	129470	125760	98203	84003	79449	
5609	"Articles of yarn, strip or the like of heading 5404 or 5405, or of twine, cordage, ropes or ..."	0	0	0	0	0	0	63	36	0	4	1	0	0	0	0	0	0						1323		2856	2840				6460	5739	8002	3233	5261	4625		372	394	506	701	837	1341	1890	1906	1576	1828	2064	2188	2753	2203	2039	2097	2898	
5502	"Artificial filament tow as specified in Note 1 to chapter 55"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						709		137	54				6682	9812	13403	14361	19281	974		58781	65970	36072	55609	45060	51626	81043	60299	70764	69529	73375	94799	98798	111281	112084	103440	108014	
5906	"Rubberised textile fabrics (excluding tyre cord fabric of high-tenacity yarn of nylon or other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						806		1061	1578				2190	1828	1497	2580	1536	2256		7237	8392	7840	7910	7243	8939	10436	11686	9738	16517	22189	21663	24809	23544	22210	21607	26714	
5911	"Textile products and articles, for technical use, specified in Note 7 to chapter 59"	0	6	0	3	0	4	0	0	0	0	4	0	0	0	0	14	0						22032		5774	6822				7346	9459	13773	13992	3948	3407		13782	18820	24277	30579	38512	40083	49462	45648	35734	42165	47838	47230	50651	54860	51547	54043	58101	
6105	"Men's or boys' shirts, knitted or crocheted (excluding nightshirts, T-shirts, singlets and ..."	0	0	0	3	2	0	5	26	3	0	1	0	0	0	2	26	0						9811		18744	19614				37731	50742	66860	44334	54833	3850		1968	1388	3010	2641	3276	6941	9896	24316	31549	40991	47105	33058	35683	39541	42633	26865	26806	
6113	"Garments, knitted or crocheted, rubberised or impregnated, coated or covered with plastics ..."	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0						28721		34806	49059				116130	128257	188469	124899	152668	7627		183	160	427	642	663	763	961	1372	1533	2057	2737	2389	3717	4594	4868	5537	4919	
6116	"Gloves, mittens and mitts, knitted or crocheted (excluding for babies)"	16	25	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0						17241		1632	1826				4134	5402	7606	4772	4533	1891		608	1462	4082	9789	5523	13437	25029	36264	26469	59295	80244	101965	76087	90018	77978	68684	46851	
6213	"Handkerchiefs, of which no side exceeds 60 cm (excluding knitted or crocheted)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1873		493	148				78	220	405	301	409	40		34	33	122	129	279	766	1267	1210	859	902	1075	508	615	812	731	702	788	
6306	"Tarpaulins, awnings and sunblinds; tents; sails for boats, sailboards or landcraft; camping ..."	0	0	0	0	0	0	1	0	0	0	0	1873	2	1	0	0	0						11985		8179	10130				25824	50956	26711	15034	13645	3574		7805	4052	4040	3184	5351	6365	10128	10480	6846	7028	15046	20930	10397	9720	6763	19990	8200	
6503	"Felt hats and other felt headgear, made from the hat bodies, hoods or plateaux of heading 6501, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2		14	0				0	0	0	0	0			28	32	57	99	337	212	0	0	0	0	0	0	0	0	0	0	0	
6504	"Hats and other headgear, plaited or made by assembling strips of any material, whether or not ..."	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0						1057		789	651				1129	4871	7157	967	1379	335		315	348	632	454	386	598	515	696	430	1164	1494	1663	2598	1788	2363	2746	3352	
6902	"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						504		500	1442				1208	18624	11233	4514	2601	11786		16733	37124	27593	36134	43931	85795	78570	97577	45326	57137	78409	102439	80835	85651	83953	51326	59099	
7313	"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						792		691	477				9338	1495	526	518	245	1138		488	403	211	437	715	921	1846	1434	597	3832	1082	1387	852	1234	1181	508	346	
7314	"Cloth, incl. endless bands, grill, netting and fencing, of iron or steel wire, expanded metal ..."	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3591		5572	4790				19813	19727	19102	10357	17458	16049		6995	8606	10113	11544	12067	18412	20660	20044	15109	19442	24032	26971	27291	25758	25765	26333	30669	
7416	"Copper springs (excluding clock and watch springs, spring washers and other lock washers)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1026		461	0				0	0	0	0	0			87	70	116	102	60	58	0	0	0	0	0	0	0	0	0	0	0	
7417	"Cooking or heating apparatus of a kind used for domestic purposes, non-electric, and parts ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						159		1647	0				0	0	0	0	0			27	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
7805	"Lead tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						145		405	0				0	0	0	0	0			4	1	0	2	68	0	0	0	0	0	0	0	0	0	0	0	0	
7806	"Articles of lead, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0						6		311	303				5438	5424	1766	66	361	853		1795	1899	2406	4304	3537	3464	4314	2931	2587	6082	2679	3237	3341	4278	3079	3305	3712	
7905	"Zinc plates, sheets, strip and foil"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						143		125	362				349	1316	410	736	408	671		4	43	140	537	491	1197	1336	1535	958	1949	2342	3209	8778	6692	5393	5203	7147	
8003	"Tin bars, rods, profiles and wire, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						47		27	31				956	754	50	4	494	527		182	470	808	1965	2264	2759	3577	2650	3058	2895	3106	3135	2988	3067	2408	1733	1531	
8004	"Tin plates, sheets and strip, of a thickness of > 0,2 mm"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						844		189	0				0	0	0	0	0			0	2	5	10	13	0	0	0	0	0	0	0	0	0	0	0	0	
8109	"Zirconium and articles thereof, n.e.s.; zirconium waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2		162	65				4	38	0	10	0			328	769	126	211	186	137	158	347	251	214	731	909	1296	1195	1031	1096	1169	
8111	"Manganese and articles thereof, n.e.s.; manganese waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		0	6				137	10	34	3	39	257		138	308	407	1013	688	893	2584	3630	1781	2786	4125	2535	3487	4527	3489	3004	5526	
8112	"Beryllium, chromium, germanium, vanadium, gallium, hafnium "celtium", indium, niobium "columbium", ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		254	3032				255	815	1487	1157	415	997		249	277	566	1058	982	1295	1597	4349	4624	1746	2628	2298	2612	3145	3879	4433	4030	
8203	"Files, rasps, pliers, incl. cutting pliers, pincers and tweezers for non-medical use, metal-cutting ..."	1	0	4	0	0	0	0	0	0	0	2	2	8	0	0	0	0						3336		5931	8530				14099	13761	13133	11608	8045	1183		4671	5928	8339	11354	13513	16370	18114	18858	12525	20205	35316	31468	32475	31676	24625	18205	16088	
8304	"Filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands ..."	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0						2261		2678	5222				7262	7983	9832	5217	5594	2747		112	169	202	604	966	843	913	973	705	1078	1746	1197	1415	2059	1670	1794	1088	
8308	"Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base ..."	0	0	4	0	0	1	1	0	0	1	8	0	0	0	0	0	0						532		806	489				1120	2095	2766	1174	862	1563		9836	14360	17944	25785	29009	31401	40851	43178	35444	48576	51762	55191	57458	54948	42634	37589	44202	
8401	"Nuclear reactors; fuel elements "cartridges", non-irradiated, for nuclear reactors; machinery ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						280		81	136				8	73	0	2	66			1	2	1	23	0	0	154	0	1095	0	0	1	3	0	0	0	0	
8420	"Calendering or other rolling machines (other than for metals or glass) and cylinders therefor; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0						534		949	1036				711	1051	1604	827	359	400		3651	11324	14003	11150	13451	12792	13275	12740	7909	13344	20231	16440	19517	15638	15001	27894	13719	
8438	"Machinery, not specified or included elsewhere in this chapter, for the industrial preparation ..."	0	0	0	8	0	0	0	0	0	0	4	0	0	174	80	2	0						4206		4302	7091				15631	18655	15325	8581	6834	15642		26119	45870	62767	116989	94818	214103	184964	229166	121255	181457	241543	261300	320576	264709	251299	167892	153487	
8458	"Lathes, incl. turning centres, for removing metal"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						4759		2476	1166				8490	6521	17004	3747	2437	2245		30427	44388	85435	134336	163010	175250	184744	165513	90259	134050	223103	228311	235665	244393	207442	197302	196866	
8469	"Typewriters and word-processing machines (excluding automatic data-processing machines and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						80		3352	1072				1396	2371	2345	474	119			765	828	1961	1300	1518	4631	497	200	53	103	98	300	92	416	126	145	0	
8444	"Machines for extruding, drawing, texturing or cutting man-made textile materials"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1279		3999	27				834	98	433	326	150	57		13527	76367	76096	39114	23737	20345	54493	42825	22024	48333	58863	110063	132462	68792	98053	91250	89957	
8527	"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with ..."	0	0	38	0	0	0	1	0	0	0	8	0	0	1	0	0	0						70596		73856	54178				159749	144519	161662	23781	22688	8394		50386	61356	99608	156082	178108	191091	187614	179397	135327	175374	185808	166217	148174	166055	157414	156916	115486	
8534	"Printed circuits"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0						256		326	454				4902	6721	11644	2396	4426	1386		21560	28551	12279	27837	40446	44566	65652	62698	54954	68191	87983	84835	84748	96997	95361	98948	125744	
8602	"Rail locomotives (excluding those powered from an external source of electricity or by accumulators); ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						277		1258	79				9	45	3199	137	1	16		0	0	969	249	1016	2499	5517	5132	2365	3376	8554	2426	4679	42650	50719	4114	2932	
8709	"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used ..."	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						6038		6803	7698				17511	2999	42540	10484	2996	1422		1456	1831	1683	7278	3662	5230	9833	11371	4665	10723	11420	16834	14606	12901	24886	14819	10119	
8712	"Bicycles and other cycles, incl. delivery tricycles, not motorised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						18065		15717	13765				20696	20184	19507	18513	19614	812		1852	1595	900	1575	4840	2273	2188	3111	2987	4639	7295	7645	9716	15147	16557	16667	20928	
8804	"Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						66		78	174				414	37	167	41	121	97		190	338	266	369	386	250	1320	489	371	542	1252	1274	1135	860	1023	1591	569	
8901	"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						5446		4368	5956				9697	4977	22102	81274	30963	73389		487984	259729	59777	209363	734628	177085	544897	741008	622729	853556	1113558	664397	357382	212008	317837	139844	565685	
9007	"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing ..."	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0						1064		2239	3339				8511	8324	8375	8728	4135	479		817	2185	2463	3663	5898	4364	6075	5877	4338	3363	6102	2790	2518	1792	2470	1632	825	
9012	"Electron microscopes, proton microscopes and diffraction apparatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1202		559	1019				669	484	625	382	269	371		720	790	2810	3366	3615	5679	9593	7669	3138	6811	4536	8440	8425	7567	6640	5685	6236	
9102	"Wrist-watches, pocket-watches and other watches, incl. stop-watches (excluding of precious ..."	0	44	1	66	102	1	0	0	0	0	1	8	1	0	0	0	0						102080		72872	67792				189565	207905	238164	105495	53613	67173		26470	39654	48491	78608	86565	95641	119070	149903	114186	174975	226111	201887	240993	236569	221112	190281	207896	
9108	"Watch movements, complete and assembled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1202		566	269				4084	7758	10576	7948	6493	223		532	2408	2132	2193	2958	2589	1944	1379	1110	2077	2144	2255	3130	3014	2169	2690	2673	
9303	"Firearms and similar devices which operate by the firing of an explosive charge, e.g. sporting ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						59		263	138				234	2975	593	1692	11623	498		3635	513	1094	1236	1552	2039	2901	2622	1364	1882	2243	3412	4313	7816	6131	4526	3232	
9304	"Spring, air or gas guns and pistols, truncheons and other non-firearms (excluding swords, cutlasses, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						693		1351	2433				431	149	447	225	954	732		695	472	563	697	1228	1646	2975	2539	1682	2489	1891	2461	2771	3109	3792	2826	3697	
9501	"Wheeled toys designed to be ridden by children, e.g. tricycles, scooters, pedal cars (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						4362		6108	0				0	0	0	0	0			1522	1042	738	860	2915	3630	0	0	0	0	0	0	0	0	0	0	0	
9602	"Worked vegetable or mineral carving material and articles of these materials n.e.s; moulded ..."	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0						390		575	439				511	604	491	188	230	47		2743	3647	4875	6886	7082	8032	8438	9508	8455	8401	9447	10337	13871	12847	14962	12589	14017	
9607	"Slide fasteners and parts thereof"	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0						3526		3548	2733				1664	1734	1789	797	1066	178		27526	44017	57386	65182	63606	71695	85311	64770	49749	71160	71059	71632	75817	79726	64263	64713	71921	
9610	"Slates and boards, with writing or drawing surfaces, whether or not framed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						160		432	97				770	572	366	129	200	171		121	192	132	325	479	462	949	1133	801	662	334	841	676	12448	3314	1087	1016	
9611	"Hand-operated date, sealing or numbering stamps, and the like; hand-operated composing sticks ..."	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						301		295	308				579	464	540	338	400	113		853	1253	1523	2000	2495	1668	2204	2561	1708	1862	2116	2044	2026	2298	1865	1520	1718	
0714	"Roots and tubers of manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						635		2035	2342				2813	2936	675	392	369	231		465	443	5	4	104	0	562	7014	10	9	11	11	2220	86	202	8616	35148	
0808	"Apples, pears and quinces, fresh"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						25122		34836	35302				45212	56851	30903	28682	16930	13900		608	1299	1423	1672	3192	3291	4730	3475	4409	3070	6270	3822	2209	2875	1170	592	661	
1008	"Buckwheat, millet, canary seed and other cereals (excluding wheat and meslin, rye, barley, ..."	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0						317		399	1029				1411	691	2080	1858	1253	437		287	600	358	535	681	113	265	754	1051	1055	657	3941	1354	1985	2325	3543	3218	
1105	"Flour, meal, powder, flakes, granules and pellets of potatoes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						445		107	234				755	1083	3390	1535	2610	9734		158	260	196	115	180	169	215	421	184	275	479	2318	3426	2413	2313	2897	3326	
1204	"Linseed, whether or not broken"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						26		12	6				115	4	213	38	60	36		13	19	33	159	1610	2773	9675	573	432	2616	21389	54621	26212	24929	16896	69128	82802	
1205	"Rape or colza seeds, whether or not broken"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		0	0				520	14	2534	1347	584	507		406	83	56	1578	18197	58364	103849	148132	66215	150379	72222	99439	78743	213819	115316	106635	28426	
1211	"Plants and parts of plants, incl. seeds and fruits, of a kind used primarily in perfumery, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0						5352		9759	6994				6130	15326	11767	9894	13296	2033		1030	1301	1770	2324	2600	2725	2675	5234	3291	4235	4390	4940	5034	7135	6505	7623	9965	
1301	"Lac; natural gums, resins, gum-resins, balsams and other natural oleoresins"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0						3502		7133	4947				10951	8675	5628	8422	6452	3394		536	802	1403	2045	2465	2733	2482	2725	2905	2747	3162	3804	5212	6436	5364	7006	6495	
1501	"Pig fat, incl. lard, and poultry fat, rendered or otherwise extracted (excluding lard stearin ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		0	0				0	2	19	0	2			0	0	25	73	58	86	139	200	247	397	668	1703	2098	1595	1421	1395	1529	
1503	"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil (excluding emulsified, mixed or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3		78	32				0	101	32	3	0			6	8	14	43	25	91	52	75	24	131	98	144	75	139	147	106	60	
1522	"Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						42		210	117				814	101	263	145	139	358		0	2	0	0	226	316	682	588	272	81	54	131	372	591	904	1101	1669	
1602	"Prepared or preserved meat, offal or blood (excluding sausages and similar products, and meat ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						38581		19797	11018				19284	39867	50004	66706	101407	89149		12	1	8	79	123	211	554	1460	414	759	924	1639	2430	3701	5412	3821	387	
1604	"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						6267		8558	13051				17539	22938	21781	44359	44748	4890		288	341	634	538	753	1201	730	594	2169	2036	1363	1397	1000	3164	4038	4446	3916	
1801	"Cocoa beans, whole or broken, raw or roasted"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						11		4	19				1	0	1774	0	1	13		48609	68877	148020	153049	121805	98628	140908	158294	171672	230977	275472	243183	222428	266702	263600	281924	290959	
2001	"Vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2177		2913	1355				1196	1477	2364	2671	3803	2365		233	255	264	451	505	271	607	1249	957	487	795	468	560	867	591	575	703	
2003	"Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						525		952	653				236	311	284	375	301	353		93	17	20	43	67	241	105	146	69	70	125	19	76	175	120	360	93	
2203	"Beer made from malt"	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0						1314		1854	3586				26588	29734	36705	2821	3429	9064		138	140	224	1822	1780	1406	1222	1360	982	1352	5032	3651	5090	7225	9018	9176	10121	
2205	"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2		0	11				1154	970	1114	18	0	60		44	84	99	82	52	369	431	782	779	956	1244	736	759	746	511	127	349	
2307	"Wine lees; argol"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		19	0				2	0	2	0	0	6		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2309	"Preparations of a kind used in animal feeding"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2290		15861	13501				19632	24908	40271	34110	31031	14961		23935	31817	38716	54561	61082	72707	87563	113479	90056	91206	118475	121297	131224	132021	135029	136430	146186	
2504	"Natural graphite"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						412		166	167				2289	51	36	177	9	154		2526	2636	2726	3904	5255	4499	5531	9110	4864	8361	18038	11268	12422	8578	8302	8825	11331	
2506	"Quartz (excluding natural sands); quartzite, whether or not roughly trimmed or merely cut, ..."	0	0	0	0	0	0	0	3	18	23	4	0	0	0	0	0	0						4		105	37				120	165	454	21	37	189		261	256	338	517	878	929	577	969	253	481	725	1071	1500	1216	777	700	758	
2510	"Natural calcium phosphates and natural aluminium calcium phosphates, natural and phosphatic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1		4	92				1	156	890	14	45	266		22430	30815	24696	13839	29404	37380	45796	159932	76271	65125	108992	104734	95459	101385	98690	102191	88413	
2512	"Siliceous fossil meals, e.g. kieselguhr, tripolite and diatomite, and similar siliceous earths, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1141		1163	1				404	801	1040	610	125	207		634	788	1099	892	964	1101	1068	1223	983	908	1332	1683	1789	1611	2672	1530	2254	
2517	"Pebbles, gravel, broken or crushed stone, for concrete aggregates, for road metalling or for ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						69497		393612	545645				370903	366777	409912	647313	506280	140424		186	388	355	659	887	717	629	911	639	1007	1222	901	819	1108	747	477	502	
2522	"Quicklime, slaked lime and hydraulic lime (excluding pure calcium oxide and calcium hydroxide)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						9807		8508	9966				31043	33288	33759	27587	19531	13050		30	59	32	59	70	194	184	251	215	302	486	617	977	904	974	1258	1544	
2524	"Asbestos (excluding products made from asbestos)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						141		32	38				7327	559	0	0	1			3298	3891	4265	3970	3873	2757	1331	392	0	0	0	0	0	0	0	0	0	
2530	"Vermiculite, perlite and other mineral substances, n.e.s."	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0						320		1624	350				915	1400	1373	981	540	13177		12927	15563	16866	26698	38784	41787	39941	34970	27892	40508	65313	65224	47065	41821	39101	31479	40103	
